seed,window_size,send_max_try,request_count,simulation_duration_s,simulator_accuracy,node_count,edge_probability,memory_size,query_time_s,link_rate_pairs_s,link_delay_s,link_buffer,algorithm,congestion_history_weight,smoothing_epsilon,mean_request_throughput_pairs_s,total_edr_pairs_s,completed_pairs,dropped_pairs,in_flight_pairs,request_edrs_pairs_s,edr_cv,topology_signature,request_pairs,mean_signal_gap,mean_abs_signal_gap
101,14,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,124.460000,622.300000,6223,2390,140,68.000000;121.300000;130.900000;107.400000;194.700000,0.330575,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.195530,0.366625
101,14,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,131.200000,656.000000,6560,2318,139,66.400000;170.900000;111.900000;112.100000;194.700000,0.350024,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.388163,0.388163
202,14,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,101.560000,507.800000,5078,3475,167,39.500000;83.500000;194.700000;97.300000;92.800000,0.501056,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.240233,0.422741
202,14,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,108.760000,543.800000,5438,3247,160,40.200000;118.400000;194.700000;98.000000;92.500000,0.460816,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.441417,0.441417
303,14,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,114.660000,573.300000,5733,1877,139,155.800000;91.800000;52.600000;133.300000;139.800000,0.327397,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.198052,0.335931
303,14,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.400000,602.000000,6020,1461,137,158.200000;94.900000;62.700000;156.600000;129.600000,0.306375,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.394405,0.394405
101,14,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,122.920000,614.600000,6146,1606,137,69.100000;120.700000;123.700000;106.400000;194.700000,0.332007,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.227444,0.413659
101,14,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,132.900000,664.500000,6645,1573,139,72.600000;173.100000;116.000000;108.100000;194.700000,0.336033,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.370340,0.370340
202,14,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,98.420000,492.100000,4921,3120,159,26.100000;82.000000;194.700000;107.700000;81.600000,0.559082,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.111759,0.310204
202,14,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,109.240000,546.200000,5462,2188,165,39.800000;118.700000;194.700000;99.900000;93.100000,0.458852,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.409745,0.409745
303,14,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,114.020000,570.100000,5701,1124,139,154.900000;91.900000;60.000000;131.200000;132.100000,0.296140,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.246992,0.421429
303,14,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,119.880000,599.400000,5994,970,140,158.000000;95.300000;63.600000;153.500000;129.000000,0.299331,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.356532,0.356532
101,14,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,122.740000,613.700000,6137,1122,140,71.200000;108.800000;137.400000;101.600000;194.700000,0.339670,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.164662,0.391729
101,14,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,131.100000,655.500000,6555,1114,138,69.500000;174.200000;108.100000;109.000000;194.700000,0.353101,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.328571,0.328571
202,14,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,101.700000,508.500000,5085,2027,167,24.700000;74.300000;194.700000;124.400000;90.400000,0.555738,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.140156,0.425076
202,14,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,107.060000,535.300000,5353,1669,166,34.600000;115.100000;194.700000;98.400000;92.500000,0.481430,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.451384,0.451384
303,14,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,113.120000,565.600000,5656,811,140,150.500000;94.200000;62.400000;128.700000;129.800000,0.275289,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.276855,0.363898
303,14,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,121.220000,606.100000,6061,780,140,169.500000;96.000000;60.900000;148.100000;131.600000,0.318130,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.384524,0.384524
101,14,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,123.340000,616.700000,6167,913,140,73.600000;113.200000;133.600000;101.600000;194.700000,0.329276,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.198751,0.332900
101,14,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,129.220000,646.100000,6461,903,140,65.900000;173.700000;97.800000;114.000000;194.700000,0.371046,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.355150,0.362993
202,14,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.820000,479.100000,4791,1718,167,28.000000;86.100000;194.700000;98.900000;71.400000,0.573083,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.216008,0.379534
202,14,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,107.960000,539.800000,5398,1231,166,45.100000;112.500000;194.700000;95.000000;92.500000,0.451936,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.433001,0.433001
303,14,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,113.980000,569.900000,5699,646,137,156.500000;97.100000;66.900000;124.100000;125.300000,0.264370,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.320238,0.433995
303,14,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.940000,604.700000,6047,600,140,170.900000;96.100000;61.300000;145.300000;131.100000,0.317379,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.355833,0.355833
101,14,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,121.340000,606.700000,6067,682,138,71.000000;108.600000;129.500000;102.900000;194.700000,0.339492,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.178571,0.354762
101,14,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,128.940000,644.700000,6447,764,138,71.700000;177.800000;94.000000;106.500000;194.700000,0.375363,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.361756,0.361756
202,14,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,102.240000,511.200000,5112,1444,166,28.300000;77.200000;194.700000;127.200000;83.800000,0.546437,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.116369,0.363591
202,14,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,105.940000,529.700000,5297,1019,163,37.900000;111.700000;194.700000;92.700000;92.700000,0.479300,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.379734,0.382392
303,14,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,112.400000,562.000000,5620,530,140,151.500000;97.100000;56.300000;121.400000;135.700000,0.295984,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.267891,0.430068
303,14,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.260000,601.300000,6013,485,139,170.500000;97.100000;74.200000;142.100000;117.400000,0.279947,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.307769,0.307769
101,14,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,121.640000,608.200000,6082,578,140,75.400000;108.300000;129.800000;100.000000;194.700000,0.332695,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.170448,0.357003
101,14,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,130.940000,654.700000,6547,614,137,72.000000;178.700000;101.300000;108.000000;194.700000,0.361857,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.371270,0.371270
202,14,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,99.000000,495.000000,4950,1039,167,44.300000;83.100000;194.700000;96.000000;76.900000,0.513084,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.179027,0.361398
202,14,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,102.040000,510.200000,5102,888,166,35.000000;102.300000;194.700000;85.900000;92.300000,0.508012,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.327464,0.327464
303,14,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,112.080000,560.400000,5604,366,140,150.900000;97.100000;64.000000;120.300000;128.100000,0.263689,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.211956,0.365881
303,14,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,119.540000,597.700000,5977,358,140,172.000000;97.100000;79.200000;136.600000;112.800000,0.270279,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.348434,0.348434
101,14,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,120.540000,602.700000,6027,477,137,76.000000;104.100000;130.200000;97.700000;194.700000,0.339402,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.087955,0.303081
101,14,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,129.720000,648.600000,6486,519,140,72.000000;176.600000;99.200000;106.100000;194.700000,0.365521,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.359934,0.359934
202,14,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,101.320000,506.600000,5066,985,159,34.600000;72.300000;194.700000;121.900000;83.100000,0.536409,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.117063,0.351190
202,14,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,104.080000,520.400000,5204,690,166,36.200000;109.200000;194.700000;88.700000;91.600000,0.494381,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.325914,0.325914
303,14,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,110.480000,552.400000,5524,287,139,143.200000;97.100000;70.200000;119.700000;122.200000,0.225177,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.128822,0.367920
303,14,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,118.560000,592.800000,5928,255,140,168.900000;97.100000;69.800000;134.300000;122.700000,0.283207,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.284170,0.284170
101,14,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,119.300000,596.500000,5965,408,140,77.800000;99.200000;126.400000;98.400000;194.700000,0.341490,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.143417,0.418768
101,14,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,128.740000,643.700000,6437,428,140,70.800000;176.100000;93.300000;108.800000;194.700000,0.374207,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.342529,0.342529
202,14,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,104.500000,522.500000,5225,639,165,43.100000;85.300000;194.700000;112.300000;87.100000,0.481107,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.180592,0.346327
202,14,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,103.860000,519.300000,5193,621,166,36.700000;105.300000;194.700000;91.500000;91.100000,0.492460,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.376966,0.384718
303,14,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,108.980000,544.900000,5449,273,140,137.000000;97.100000;68.700000;118.500000;123.600000,0.219193,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.233021,0.372703
303,14,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,118.640000,593.200000,5932,250,140,170.600000;97.100000;70.600000;132.900000;122.000000,0.284249,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.318790,0.318790
101,15,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.180000,485.900000,4859,19723,147,97.100000;84.200000;97.100000;12.800000;194.700000,0.596451,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.370952,0.370952
101,15,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,97.180000,485.900000,4859,19723,147,97.100000;84.200000;97.100000;12.800000;194.700000,0.596451,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.370952,0.370952
202,15,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,83.960000,419.800000,4198,24289,177,6.800000;93.700000;194.700000;32.200000;92.400000,0.773027,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.380952,0.380952
202,15,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,83.960000,419.800000,4198,24289,177,6.800000;93.700000;194.700000;32.200000;92.400000,0.773027,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.380952,0.380952
303,15,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.820000,479.100000,4791,18904,145,91.100000;97.100000;13.900000;97.100000;179.900000,0.548392,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.372381,0.372381
303,15,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,95.820000,479.100000,4791,18904,145,91.100000;97.100000;13.900000;97.100000;179.900000,0.548392,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.372381,0.372381
101,15,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,123.580000,617.900000,6179,5118,142,70.200000;125.500000;126.200000;101.300000;194.700000,0.331955,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.227068,0.379198
101,15,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,128.900000,644.500000,6445,4437,137,65.100000;161.000000;109.600000;114.100000;194.700000,0.347328,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.487963,0.487963
202,15,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,99.700000,498.500000,4985,7034,172,29.600000;91.400000;194.700000;90.500000;92.300000,0.533527,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.253283,0.385011
202,15,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,107.160000,535.800000,5358,6513,177,46.400000;113.200000;194.700000;88.900000;92.600000,0.455962,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.380952,0.380952
303,15,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,115.240000,576.200000,5762,4246,146,154.200000;91.500000;38.500000;137.400000;154.600000,0.388280,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.261338,0.353175
303,15,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,118.940000,594.700000,5947,3234,147,159.700000;94.500000;50.300000;147.600000;142.600000,0.343609,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.491558,0.491558
101,15,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,123.080000,615.400000,6154,3010,146,69.700000;121.400000;124.400000;105.200000;194.700000,0.331091,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.153153,0.394080
101,15,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,131.100000,655.500000,6555,2686,150,64.500000;168.700000;111.200000;116.400000;194.700000,0.349654,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.371401,0.371986
202,15,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,99.320000,496.600000,4966,4400,177,36.200000;80.100000;194.700000;101.400000;84.200000,0.526723,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.221477,0.350923
202,15,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,107.100000,535.500000,5355,3876,179,39.100000;116.300000;194.700000;93.100000;92.300000,0.472375,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.470022,0.470022
303,15,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,116.580000,582.900000,5829,2119,149,153.400000;92.900000;51.400000;143.900000;141.300000,0.332711,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.247738,0.408452
303,15,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.240000,601.200000,6012,1762,148,159.900000;94.900000;57.800000;154.100000;134.500000,0.321323,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.416553,0.428571
101,15,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,127.900000,639.500000,6395,1719,148,67.300000;128.300000;141.300000;107.900000;194.700000,0.326408,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.139728,0.348435
101,15,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,130.200000,651.000000,6510,1856,149,63.700000;169.100000;108.700000;114.800000;194.700000,0.356876,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.351837,0.351837
202,15,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.080000,475.400000,4754,3693,174,23.800000;71.200000;194.700000;111.900000;73.800000,0.600712,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.091304,0.316149
202,15,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,107.240000,536.200000,5362,2636,173,35.900000;114.400000;194.700000;99.000000;92.200000,0.477011,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.383278,0.383278
303,15,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,115.860000,579.300000,5793,1301,147,157.600000;92.400000;54.700000;136.700000;137.900000,0.321865,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.302165,0.414935
303,15,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.560000,602.800000,6028,1146,150,158.700000;95.300000;60.000000;156.300000;132.500000,0.314325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.392918,0.392918
101,15,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,123.520000,617.600000,6176,1339,149,66.600000;118.000000;128.900000;109.400000;194.700000,0.335080,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.233347,0.370190
101,15,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,129.460000,647.300000,6473,1408,149,68.800000;175.500000;97.400000;110.900000;194.700000,0.369286,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.368651,0.368651
202,15,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,99.520000,497.600000,4976,2453,179,33.100000;73.200000;194.700000;113.300000;83.300000,0.543285,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.103110,0.363751
202,15,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,105.580000,527.900000,5279,1959,178,37.600000;111.900000;194.700000;91.600000;92.100000,0.482595,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.421816,0.421816
303,15,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,115.300000,576.500000,5765,875,147,157.500000;93.100000;58.500000;133.400000;134.000000,0.304847,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.194425,0.388850
303,15,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.720000,603.600000,6036,879,150,164.200000;96.300000;57.300000;150.500000;135.300000,0.323133,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.329304,0.329304
101,15,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,125.060000,625.300000,6253,1026,148,68.700000;117.300000;140.500000;104.100000;194.700000,0.334773,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.211701,0.340136
101,15,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,128.540000,642.700000,6427,1035,149,67.900000;167.800000;100.100000;112.200000;194.700000,0.359410,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.322616,0.323886
202,15,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,100.200000,501.000000,5010,2014,170,21.900000;86.700000;194.700000;111.200000;86.500000,0.556598,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,-0.036640,0.354034
202,15,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,105.800000,529.000000,5290,1522,175,32.500000;112.200000;194.700000;97.500000;92.100000,0.492467,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.365891,0.368992
303,15,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,114.860000,574.300000,5743,728,148,155.200000;97.100000;59.900000;129.700000;132.400000,0.288523,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.302076,0.407814
303,15,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,122.380000,611.900000,6119,665,148,171.900000;96.300000;63.800000;151.400000;128.500000,0.315280,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.344653,0.344653
101,15,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,122.420000,612.100000,6121,789,149,71.000000;108.100000;135.900000;102.400000;194.700000,0.339876,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.179972,0.413025
101,15,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,128.400000,642.000000,6420,871,150,70.700000;174.100000;93.300000;109.200000;194.700000,0.372110,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.329524,0.329524
202,15,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,101.020000,505.100000,5051,1665,178,30.800000;65.800000;194.700000;127.200000;86.600000,0.557177,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.071222,0.341822
