8,10,reactive,3409,335,269.09730582077555,0.3947,[882, 235, 971, 523, 798]
9,10,reactive,3629,325,278.2649097532781,0.3834,[975, 265, 985, 553, 851]
10,10,reactive,3677,398,310.76267472140216,0.4226,[1100, 288, 992, 463, 834]
11,10,reactive,3746,469,320.713828825637,0.4281,[1164, 287, 1010, 505, 780]
12,10,reactive,3563,700,380.904502467482,0.5345,[1253, 223, 1008, 387, 692]
13,10,reactive,3773,792,394.40922910094287,0.5227,[1349, 226, 1022, 493, 683]
14,10,reactive,3928,793,389.96184428736103,0.4964,[1363, 229, 1028, 545, 763]
15,10,reactive,3915,1324,442.40660031242754,0.5650,[1417, 142, 1032, 469, 855]
16,10,reactive,4051,1231,432.08489906498704,0.5333,[1477, 190, 1039, 589, 756]
17,10,reactive,3703,1840,528.1399814443137,0.7131,[1550, 96, 1100, 309, 648]
18,10,reactive,3431,2570,467.45369824186866,0.6812,[1248, 88, 1153, 238, 704]
19,10,reactive,3266,2680,442.6458629649667,0.6777,[1079, 57, 1195, 267, 668]
20,10,reactive,3361,2286,304.39342962685646,0.4528,[958, 175, 1022, 568, 638]
21,10,reactive,3068,3019,414.9508886603329,0.6763,[1081, 48, 1041, 242, 656]
22,10,reactive,3069,3074,369.66276523339485,0.6023,[1020, 68, 988, 334, 659]
23,10,reactive,3321,3354,378.09861147589527,0.5693,[1004, 86, 1102, 401, 728]
24,10,reactive,2717,3557,308.75789868438994,0.5682,[753, 132, 1007, 328, 497]
25,10,reactive,2615,3749,316.21638161233835,0.6046,[746, 50, 975, 392, 452]
26,10,reactive,2571,4171,325.6878259929284,0.6334,[779, 86, 981, 282, 443]
27,10,reactive,2525,4479,351.9107841484827,0.6969,[803, 31, 988, 239, 464]
28,10,reactive,2613,4757,346.03733902571844,0.6621,[803, 42, 980, 241, 547]
29,10,reactive,2688,5278,415.6256007514456,0.7731,[859, 31, 1130, 147, 521]
30,10,reactive,2720,5478,395.76760857856976,0.7275,[882, 35, 983, 109, 711]
1,10,predictive,944,0,10.457533169921097,0.0554,[195, 194, 195, 192, 168]
2,10,predictive,1803,0,33.012724819378356,0.0915,[387, 386, 389, 327, 314]
3,10,predictive,2566,0,51.08972499436653,0.0996,[564, 560, 532, 479, 431]
4,10,predictive,3266,3,61.88505473860389,0.0947,[725, 717, 655, 600, 569]
5,10,predictive,3872,3,75.00826621113168,0.0969,[887, 819, 771, 726, 669]
6,10,predictive,4366,9,97.03071678597453,0.1111,[1036, 901, 872, 809, 748]
7,10,predictive,4703,12,116.71263856155426,0.1241,[1156, 882, 967, 869, 829]
8,10,predictive,4995,24,142.3727502017152,0.1425,[1246, 854, 1067, 925, 903]
9,10,predictive,5157,34,207.03970633673146,0.2007,[1368, 776, 1154, 930, 929]
10,10,predictive,5227,72,262.47331292914333,0.2511,[1455, 711, 1224, 899, 938]
11,10,predictive,5215,173,313.5161877798338,0.3006,[1528, 643, 1264, 873, 907]
12,10,predictive,5247,251,345.5740731015566,0.3293,[1566, 598, 1312, 842, 929]
13,10,predictive,5128,431,372.73615333101236,0.3634,[1561, 534, 1328, 766, 939]
14,10,predictive,5214,438,390.28061699244046,0.3743,[1607, 535, 1364, 780, 928]
15,10,predictive,5133,630,402.55563590639247,0.3921,[1594, 508, 1381, 746, 904]
16,10,predictive,5173,733,403.94039164213325,0.3904,[1586, 506, 1404, 741, 936]
17,10,predictive,4999,995,430.1713147107789,0.4303,[1564, 462, 1428, 648, 897]
18,10,predictive,5124,1086,391.79555893348254,0.3823,[1521, 526, 1443, 742, 892]
19,10,predictive,5019,1489,408.8610521925511,0.4073,[1488, 492, 1460, 649, 930]
20,10,predictive,4737,2154,450.02515485248153,0.4750,[1501, 407, 1423, 518, 888]
21,10,predictive,4901,2287,394.6894475407215,0.4027,[1425, 475, 1433, 636, 932]
22,10,predictive,4625,2883,422.9170131361471,0.4572,[1412, 412, 1391, 505, 905]
23,10,predictive,4477,3432,403.38696062217974,0.4505,[1278, 333, 1391, 571, 904]
24,10,predictive,4464,3709,424.30715289752067,0.4753,[1318, 344, 1411, 506, 885]
25,10,predictive,4360,4025,437.17181976884103,0.5013,[1277, 307, 1433, 475, 868]
26,10,predictive,4195,4578,411.2989180632499,0.4902,[1179, 301, 1390, 469, 856]
27,10,predictive,4161,4899,439.17349646808157,0.5277,[1187, 248, 1413, 435, 878]
28,10,predictive,4024,5123,453.58500857060966,0.5636,[1159, 259, 1427, 339, 840]
29,10,predictive,4019,5328,427.91559915478655,0.5324,[1125, 251, 1392, 405, 846]
30,10,predictive,3863,5820,439.24189235545373,0.5685,[1059, 231, 1423, 365, 785]
